Date,open,high,low,close,volume,dividends,stock splits,capital gains,sma_10,sma_20,sma_50,ema_10,ema_20,sma_cross_10_20,sma_cross_20_50,returns,log_returns,volatility_10,volatility_20,rsi_14,macd,ema_12,macd_signal,macd_hist,bb_middle,bb_upper,bb_lower,bb_width,bb_position,hl_range,oc_range,volume_sma_10,volume_ratio,close_lag_1,returns_lag_1,close_lag_2,returns_lag_2,close_lag_3,returns_lag_3,close_lag_5,returns_lag_5,close_lag_10,returns_lag_10,close_mean_5,close_std_5,close_min_5,close_max_5,close_mean_10,close_std_10,close_min_10,close_max_10,close_mean_20,close_std_20,close_min_20,close_max_20,day_of_week,month,quarter,target
2015-11-09 00:00:00-05:00,104.2900009,104.5800018,104.1900024,104.4000015,4129200,0,0,0,107.7160004,109.9855003,108.9677998,107.0802441,108.4550176,-2.269499969,1.0177005,0.002881874,0.002877729,0.006129559,0.007592962,5.832477084,-1.238598551,-1.238598551,-0.341129664,-0.897468887,109.9855003,116.0239923,103.9470084,0.109805237,0.037508799,0.003735626,0.001054757,6103990,0.676475551,104.0999985,-0.01457782,105.6399994,-0.003114106,105.9700012,-0.009441037,108.5899963,-0.006495944,111.4300003,-0.0006278,105.4180008,1.179755534,104.0999985,106.9800034,107.7160004,2.674190165,104.0999985,111.6800003,109.9855003,3.019245988,104.0999985,113.8099976,0,11,4,104.1800003
2015-11-10 00:00:00-05:00,104.0899963,104.6500015,103.8700027,104.1800003,4450800,0,0,0,106.9660004,109.6015003,108.8749998,106.5529271,108.0478731,-2.635499954,0.726500473,-0.002107291,-0.002109515,0.005570593,0.007356467,6.358410054,-1.411968177,-1.411968177,-0.555297367,-0.85667081,109.6015003,116.097524,103.1054766,0.118538956,0.082706264,0.00748703,0.000864675,6284460,0.708223141,104.4000015,0.002881874,104.0999985,-0.01457782,105.6399994,-0.003114106,106.9800034,-0.014826347,111.6800003,0.002243561,104.8580002,0.879215881,104.0999985,105.9700012,106.9660004,2.48387328,104.0999985,110.7799988,109.6015003,3.248011857,104.0999985,113.8099976,1,11,4,103.8300018
2015-11-11 00:00:00-05:00,104.0899963,104.2300034,103.7799988,103.8300018,3527600,0,0,0,106.2710007,109.1025005,108.7675999,106.0578497,107.6461711,-2.831499863,0.334900589,-0.003359555,-0.003365211,0.005660733,0.005464986,6.138422317,-1.559628381,-1.559628381,-0.75616357,-0.803464811,109.1025005,115.7683723,102.4366288,0.122194665,0.104515441,0.004334052,-0.002497786,5817100,0.606419006,104.1800003,-0.002107291,104.4000015,0.002881874,104.0999985,-0.01457782,105.9700012,-0.009441037,110.7799988,-0.008058753,104.4300003,0.706469583,103.8300018,105.6399994,106.2710007,2.260390709,103.8300018,109.7200012,109.1025005,3.332935876,103.8300018,113.2900009,2,11,4,103.8499985
2015-11-12 00:00:00-05:00,103.0899963,104.3199997,103.0400009,103.8499985,6300500,0,0,0,105.6840004,108.6305004,108.6721999,105.6564222,107.2846308,-2.946500015,-0.041699448,0.00019259,0.000192572,0.005898611,0.005567514,6.484637491,-1.655947858,-1.655947858,-0.936120427,-0.719827431,108.6305004,115.3841927,101.8768082,0.124342468,0.146082339,0.012325458,0.00737222,5932070,1.062108168,103.8300018,-0.003359555,104.1800003,-0.002107291,104.4000015,0.002881874,105.6399994,-0.003114106,109.7200012,-0.009568492,104.0720001,0.238684296,103.8300018,104.4000015,105.6840004,2.01395821,103.8300018,109.3000031,108.6305004,3.376846128,103.8300018,112.7300034,3,11,4,103.5599976
2015-11-13 00:00:00-05:00,103.5400009,103.7399979,103.4499969,103.5599976,3224200,0,0,0,105.1099998,108.1840004,108.5865999,105.2752541,106.9299038,-3.074000549,-0.402599487,-0.002792498,-0.002796404,0.005939536,0.005538874,6.32629922,-1.735674612,-1.735674612,-1.096031264,-0.639643348,108.1840004,115.0432736,101.3247272,0.126807535,0.162937845,0.002800318,0.00019313,5700170,0.565632253,103.8499985,0.00019259,103.8300018,-0.003359555,104.1800003,-0.002107291,104.0999985,-0.01457782,109.3000031,-0.003827909,103.9639999,0.328223739,103.5599976,104.4000015,105.1099998,1.654804305,103.5599976,108.5899963,108.1840004,3.429636616,103.5599976,112.7300034,4,11,4,103.7099991
2015-11-16 00:00:00-05:00,103.9800034,104.0299988,103.5199966,103.7099991,2951200,0,0,0,104.6220001,107.7685005,108.5109999,104.9906623,106.6232462,-3.146500397,-0.74249939,0.00144845,0.001447402,0.006292145,0.005676545,5.274983474,-1.766392891,-1.766392891,-1.23010359,-0.536289302,107.7685005,114.6560905,100.8809105,0.127821951,0.205375797,0.004917579,-0.002596694,5410960,0.545411535,103.5599976,-0.002792498,103.8499985,0.00019259,103.8300018,-0.003359555,104.4000015,0.002881874,108.5899963,-0.006495944,103.8259995,0.229195151,103.5599976,104.1800003,104.6220001,1.16015252,103.5599976,106.9800034,107.7685005,3.443795004,103.5599976,112.7300034,0,11,4,102.3399963
2015-11-17 00:00:00-05:00,103.3799973,103.4000015,101.9800034,102.3399963,8593100,0,0,0,104.1579994,107.2490002,108.4073999,104.508723,106.2153177,-3.091000748,-1.158399734,-0.013209939,-0.013297966,0.006013993,0.005514,5.010671386,-1.879618054,-1.879618054,-1.360006483,-0.519611572,107.2490002,114.1282488,100.3697516,0.128285552,0.143202033,0.0138753,-0.010059982,5555740,1.546706649,103.7099991,0.00144845,103.5599976,-0.002792498,103.8499985,0.00019259,104.1800003,-0.002107291,106.9800034,-0.014826347,103.4579987,0.635587798,102.3399963,103.8499985,104.1579994,1.033224744,102.3399963,105.9700012,107.2490002,3.439624303,102.3399963,111.7300034,1,11,4,102.4300003
2015-11-18 00:00:00-05:00,102.3899994,102.9499969,102.0400009,102.4300003,5043800,0,0,0,103.8039993,106.784,108.3334,104.1307734,105.8548113,-2.980000687,-1.549399948,0.00087946,0.000879074,0.005939381,0.005566716,6.658792344,-1.939727275,-1.939727275,-1.475950641,-0.463776634,106.784,113.6451517,99.92284837,0.128505237,0.182706349,0.008884077,0.000390672,5298340,0.951958538,102.3399963,-0.013209939,103.7099991,0.00144845,103.5599976,-0.002792498,103.8300018,-0.003359555,105.9700012,-0.009441037,103.1779984,0.731826617,102.3399963,103.8499985,103.8039993,0.946188266,102.3399963,105.6399994,106.784,3.430575821,102.3399963,111.6900024,2,11,4,103.5599976
2015-11-19 00:00:00-05:00,103.0699997,104.0899963,103.0699997,103.5599976,5087600,0,0,0,103.5959991,106.3774998,108.277,104.026996,105.6362576,-2.781500626,-1.899500198,0.011031897,0.01097149,0.007490667,0.006498173,18.53070744,-1.874574009,-1.874574009,-1.555675315,-0.318898694,106.3774998,112.9730109,99.78198867,0.124001995,0.286407591,0.009849331,0.00475403,5213990,0.975759447,102.4300003,0.00087946,102.3399963,-0.013209939,103.7099991,0.00144845,103.8499985,0.00019259,105.6399994,-0.003114106,103.1199982,0.674499799,102.3399963,103.7099991,103.5959991,0.692294894,102.3399963,104.4000015,106.3774998,3.297755551,102.3399963,111.6800003,3,11,4,103.0899963
2015-11-20 00:00:00-05:00,103.5800018,103.6600037,102.9700012,103.0899963,5971600,0,0,0,103.4949989,105.9569996,108.2155998,103.8566324,105.3937565,-2.462000656,-2.258600235,-0.004538444,-0.004548774,0.006167808,0.006482005,19.03154856,-1.83965831,-1.83965831,-1.612471914,-0.227186397,105.9569996,112.2424867,99.67151248,0.118642225,0.271934681,0.006693205,-0.004730696,4927960,1.211779316,103.5599976,0.011031897,102.4300003,0.00087946,102.3399963,-0.013209939,103.5599976,-0.002792498,104.0999985,-0.01457782,103.0259979,0.629070809,102.3399963,103.7099991,103.4949989,0.684224059,102.3399963,104.4000015,105.9569996,3.142743555,102.3399963,111.6800003,4,11,4,102.2600021
2015-11-23 00:00:00-05:00,102.4800034,102.75,102.1600037,102.2600021,4042500,0,0,0,103.280999,105.4984997,108.1363998,103.566336,105.0953037,-2.217500687,-2.637900162,-0.008051161,-0.008083747,0.006377096,0.006497687,20.86421195,-1.857548303,-1.857548303,-1.661487192,-0.196061111,105.4984997,111.4309176,99.5660818,0.112464498,0.22705079,0.005769571,-0.002146772,4919290,0.821764929,103.0899963,-0.004538444,103.5599976,0.011031897,102.4300003,0.00087946,103.7099991,0.00144845,104.4000015,0.002881874,102.7359985,0.56597572,102.2600021,103.5599976,103.280999,0.704090487,102.2600021,104.1800003,105.4984997,2.966208939,102.2600021,111.6800003,0,11,4,102.9400024
